packet_size,duration_ms,src_port,dst_port,failed_logins,request_rate,payload_size,touch_count,bytes_per_ms,payload_ratio,auth_density,privileged_dst,is_tamper_event,request_burst,service_risk,touch_intensity,dwell_score,mesh_signal,event_type,scenario,label,actor_type
651,145,44694,23,11,134.27,579,3,4.4897,0.8894,0.0819,1,1,1,0.92,1.0,1.0799,0,tamper,physical_tamper,attack,human
331,165,57785,8080,0,19.69,187,0,2.0061,0.565,0.0,0,0,0,0.28,0.0,8.3799,0,network,telemetry_upload,normal,benign
1366,25,56991,1883,1,219.2,883,0,54.64,0.6464,0.0046,1,0,1,0.52,0.0,0.1141,0,network,request_flood,attack,bot
321,500,63047,80,4,13.26,138,1,0.642,0.4299,0.3017,0,0,0,0.2,0.333,37.7074,0,network,low_and_slow_probe,attack,apt
330,94,36458,1883,2,54.6,225,0,3.5106,0.6818,0.0366,1,0,0,0.52,0.0,1.7216,1,mesh_alert,mesh_pivot_alert,attack,apt
344,122,36559,1883,0,8.76,187,0,2.8197,0.5436,0.0,1,0,0,0.52,0.0,13.9269,0,heartbeat,heartbeat,normal,benign
354,103,30037,443,0,7.97,157,0,3.4369,0.4435,0.0,0,0,0,0.18,0.0,12.9235,0,heartbeat,heartbeat,normal,benign
231,116,48926,1883,0,4.71,87,0,1.9914,0.3766,0.0,1,0,0,0.52,0.0,24.6285,1,mesh_alert,mesh_status,normal,benign
664,202,52161,443,0,3.84,412,0,3.2871,0.6205,0.0,0,0,0,0.18,0.0,52.6042,0,network,firmware_check,normal,benign
384,171,59022,443,0,9.79,119,0,2.2456,0.3099,0.0,0,0,0,0.18,0.0,17.4668,0,status,dashboard_poll,normal,benign
300,687,49010,1883,2,10.2,128,0,0.4367,0.4267,0.1961,1,0,0,0.52,0.0,67.3529,0,network,low_and_slow_probe,attack,apt
912,20,45071,80,2,279.13,989,0,45.6,1.0844,0.0072,0,0,1,0.2,0.0,0.0717,0,network,request_flood,attack,bot
163,44,55393,25,1,129.71,31,0,3.7045,0.1902,0.0077,1,0,1,0.12,0.0,0.3392,0,network,port_scan,attack,bot
617,272,26412,443,0,3.96,394,0,2.2684,0.6386,0.0,0,0,0,0.18,0.0,68.6869,0,network,firmware_check,normal,benign
181,99,38171,1883,0,4.58,47,0,1.8283,0.2597,0.0,1,0,0,0.52,0.0,21.6157,1,mesh_alert,mesh_status,normal,benign
494,184,45247,22,28,46.64,128,0,2.6848,0.2591,0.6003,1,0,0,0.86,0.0,3.9451,0,network,credential_stuffing,attack,human
259,105,46777,443,0,6.81,135,0,2.4667,0.5212,0.0,0,0,0,0.18,0.0,15.4185,0,heartbeat,heartbeat,normal,benign
146,94,56490,1883,0,6.16,56,0,1.5532,0.3836,0.0,1,0,0,0.52,0.0,15.2597,1,mesh_alert,mesh_status,normal,benign
235,73,41384,443,0,8.57,125,0,3.2192,0.5319,0.0,0,0,0,0.18,0.0,8.5181,0,heartbeat,heartbeat,normal,benign
606,246,64118,443,0,6.38,375,0,2.4634,0.6188,0.0,0,0,0,0.18,0.0,38.558,0,network,firmware_check,normal,benign
219,206,63991,443,0,8.65,80,0,1.0631,0.3653,0.0,0,0,0,0.18,0.0,23.815,0,status,dashboard_poll,normal,benign
105,8,46608,80,0,110.52,38,0,13.125,0.3619,0.0,0,0,1,0.2,0.0,0.0724,0,network,port_scan,attack,bot
224,839,57306,22,4,10.8,97,0,0.267,0.433,0.3704,1,0,0,0.86,0.0,77.6852,0,network,low_and_slow_probe,attack,apt
473,366,54716,443,0,3.7,280,0,1.2923,0.592,0.0,0,0,0,0.18,0.0,98.9189,0,network,firmware_check,normal,benign
599,126,25613,1883,0,20.01,373,0,4.754,0.6227,0.0,1,0,0,0.52,0.0,6.2969,0,network,telemetry_upload,normal,benign
615,257,37512,443,0,4.09,484,0,2.393,0.787,0.0,0,0,0,0.18,0.0,62.8362,0,network,firmware_check,normal,benign
501,246,45640,443,0,4.55,411,0,2.0366,0.8204,0.0,0,0,0,0.18,0.0,54.0659,0,network,firmware_check,normal,benign
245,90,35793,1883,0,3.78,85,0,2.7222,0.3469,0.0,1,0,0,0.52,0.0,23.8095,1,mesh_alert,mesh_status,normal,benign
467,292,61521,443,0,2.36,377,0,1.5993,0.8073,0.0,0,0,0,0.18,0.0,123.7288,0,network,firmware_check,normal,benign
268,179,58329,443,0,11.79,145,0,1.4972,0.541,0.0,0,0,0,0.18,0.0,15.1824,0,status,dashboard_poll,normal,benign
358,167,37992,1883,0,12.14,257,0,2.1437,0.7179,0.0,1,0,0,0.52,0.0,13.7562,0,network,telemetry_upload,normal,benign
376,218,32360,80,0,8.88,151,0,1.7248,0.4016,0.0,0,0,0,0.2,0.0,24.5495,0,status,dashboard_poll,normal,benign
354,172,60669,80,0,7.72,134,0,2.0581,0.3785,0.0,0,0,0,0.2,0.0,22.2798,0,status,dashboard_poll,normal,benign
167,85,57307,1883,0,7.06,52,0,1.9647,0.3114,0.0,1,0,0,0.52,0.0,12.0397,1,mesh_alert,mesh_status,normal,benign
670,291,59963,443,0,5.93,394,0,2.3024,0.5881,0.0,0,0,0,0.18,0.0,49.0725,0,network,firmware_check,normal,benign
558,330,60416,443,0,4.97,483,0,1.6909,0.8656,0.0,0,0,0,0.18,0.0,66.3984,0,network,firmware_check,normal,benign
90,43,41060,139,2,131.92,89,0,2.093,0.9889,0.0152,0,0,1,0.12,0.0,0.326,0,network,port_scan,attack,bot
561,213,38705,443,0,6.62,432,0,2.6338,0.7701,0.0,0,0,0,0.18,0.0,32.1752,0,network,firmware_check,normal,benign
254,105,59487,1883,0,4.03,101,0,2.419,0.3976,0.0,1,0,0,0.52,0.0,26.0546,0,heartbeat,heartbeat,normal,benign
235,85,24372,443,0,5.16,120,0,2.7647,0.5106,0.0,0,0,0,0.18,0.0,16.4729,0,heartbeat,heartbeat,normal,benign
188,108,30400,1883,0,7.17,76,0,1.7407,0.4043,0.0,1,0,0,0.52,0.0,15.0628,1,mesh_alert,mesh_status,normal,benign
484,148,41562,443,0,21.83,337,0,3.2703,0.6963,0.0,0,0,0,0.18,0.0,6.7797,0,network,telemetry_upload,normal,benign
540,163,36984,8080,0,10.0,309,0,3.3129,0.5722,0.0,0,0,0,0.28,0.0,16.3,0,network,telemetry_upload,normal,benign
334,228,30952,8080,0,7.69,165,0,1.4649,0.494,0.0,0,0,0,0.28,0.0,29.6489,0,network,telemetry_upload,normal,benign
256,74,24105,1883,0,6.06,75,0,3.4595,0.293,0.0,1,0,0,0.52,0.0,12.2112,1,mesh_alert,mesh_status,normal,benign
123,44,55179,80,2,170.28,74,0,2.7955,0.6016,0.0117,0,0,1,0.2,0.0,0.2584,0,network,port_scan,attack,bot
140,40,34876,139,2,90.28,46,0,3.5,0.3286,0.0222,0,0,1,0.12,0.0,0.4431,0,network,port_scan,attack,bot
483,166,32192,443,0,5.98,357,0,2.9096,0.7391,0.0,0,0,0,0.18,0.0,27.7592,0,network,firmware_check,normal,benign
362,202,38427,443,0,8.94,198,0,1.7921,0.547,0.0,0,0,0,0.18,0.0,22.5951,0,status,dashboard_poll,normal,benign
257,86,41753,443,0,4.14,104,0,2.9884,0.4047,0.0,0,0,0,0.18,0.0,20.7729,0,heartbeat,heartbeat,normal,benign
392,201,59403,8080,0,14.26,255,0,1.9502,0.6505,0.0,0,0,0,0.28,0.0,14.0954,0,network,telemetry_upload,normal,benign
284,98,55592,1883,0,6.96,131,0,2.898,0.4613,0.0,1,0,0,0.52,0.0,14.0805,0,heartbeat,heartbeat,normal,benign
616,267,34880,443,0,8.4,526,0,2.3071,0.8539,0.0,0,0,0,0.18,0.0,31.7857,0,network,firmware_check,normal,benign
206,109,61889,1883,0,6.29,92,0,1.8899,0.4466,0.0,1,0,0,0.52,0.0,17.3291,1,mesh_alert,mesh_status,normal,benign
430,212,55953,443,0,10.25,129,0,2.0283,0.3,0.0,0,0,0,0.18,0.0,20.6829,0,status,dashboard_poll,normal,benign
748,91,56122,3389,11,92.18,628,2,8.2198,0.8396,0.1193,1,1,1,0.96,0.667,0.9872,0,tamper,physical_tamper,attack,human
277,103,53313,1883,0,4.55,134,0,2.6893,0.4838,0.0,1,0,0,0.52,0.0,22.6374,0,heartbeat,heartbeat,normal,benign
126,61,54796,1883,0,3.52,45,0,2.0656,0.3571,0.0,1,0,0,0.52,0.0,17.3295,1,mesh_alert,mesh_status,normal,benign
338,80,45762,1883,0,14.53,214,0,4.225,0.6331,0.0,1,0,0,0.52,0.0,5.5058,0,network,telemetry_upload,normal,benign
445,116,55260,8080,0,15.82,347,0,3.8362,0.7798,0.0,0,0,0,0.28,0.0,7.3325,0,network,telemetry_upload,normal,benign
230,241,57037,443,3,32.76,186,0,0.9544,0.8087,0.0916,0,0,0,0.18,0.0,7.3565,1,mesh_alert,mesh_pivot_alert,attack,apt
788,112,38663,1883,5,142.26,774,2,7.0357,0.9822,0.0351,1,1,1,0.52,0.667,0.7873,0,tamper,physical_tamper,attack,human
394,131,63145,443,0,11.41,123,0,3.0076,0.3122,0.0,0,0,0,0.18,0.0,11.4812,0,status,dashboard_poll,normal,benign
295,107,53415,443,0,7.69,135,0,2.757,0.4576,0.0,0,0,0,0.18,0.0,13.9142,0,heartbeat,heartbeat,normal,benign
906,173,48446,1883,11,98.03,443,4,5.237,0.489,0.1122,1,1,1,0.52,1.333,1.7648,0,tamper,physical_tamper,attack,human
677,311,32575,443,0,4.64,415,0,2.1768,0.613,0.0,0,0,0,0.18,0.0,67.0259,0,network,firmware_check,normal,benign
305,135,24994,1883,0,15.0,206,0,2.2593,0.6754,0.0,1,0,0,0.52,0.0,9.0,0,network,telemetry_upload,normal,benign
446,190,28527,1883,0,14.4,293,0,2.3474,0.657,0.0,1,0,0,0.52,0.0,13.1944,0,network,telemetry_upload,normal,benign
406,201,44620,443,0,6.71,336,0,2.0199,0.8276,0.0,0,0,0,0.18,0.0,29.9553,0,network,firmware_check,normal,benign
232,90,45739,3389,20,92.79,144,0,2.5778,0.6207,0.2155,1,0,1,0.96,0.0,0.9699,0,network,credential_stuffing,attack,human
137,40,44559,80,2,89.5,22,0,3.425,0.1606,0.0223,0,0,0,0.2,0.0,0.4469,0,network,port_scan,attack,bot
141,44,59923,445,1,139.72,42,0,3.2045,0.2979,0.0072,1,0,1,0.94,0.0,0.3149,0,network,port_scan,attack,bot
180,87,57886,1883,0,8.15,59,0,2.069,0.3278,0.0,1,0,0,0.52,0.0,10.6748,1,mesh_alert,mesh_status,normal,benign
241,86,31387,443,0,8.31,126,0,2.8023,0.5228,0.0,0,0,0,0.18,0.0,10.349,0,heartbeat,heartbeat,normal,benign
355,182,36664,443,0,5.95,130,0,1.9505,0.3662,0.0,0,0,0,0.18,0.0,30.5882,0,status,dashboard_poll,normal,benign
255,140,59483,1883,0,4.94,126,0,1.8214,0.4941,0.0,1,0,0,0.52,0.0,28.3401,0,heartbeat,heartbeat,normal,benign
198,93,43916,1883,0,6.17,52,0,2.129,0.2626,0.0,1,0,0,0.52,0.0,15.0729,1,mesh_alert,mesh_status,normal,benign
240,75,35730,1883,0,7.55,75,0,3.2,0.3125,0.0,1,0,0,0.52,0.0,9.9338,1,mesh_alert,mesh_status,normal,benign
572,202,41582,443,0,5.16,399,0,2.8317,0.6976,0.0,0,0,0,0.18,0.0,39.1473,0,network,firmware_check,normal,benign
139,40,32650,445,1,125.95,82,0,3.475,0.5899,0.0079,1,0,1,0.94,0.0,0.3176,0,network,port_scan,attack,bot
219,88,47307,1883,0,7.49,82,0,2.4886,0.3744,0.0,1,0,0,0.52,0.0,11.749,1,mesh_alert,mesh_status,normal,benign
567,96,62812,23,9,138.91,620,1,5.9062,1.0935,0.0648,1,1,1,0.92,0.333,0.6911,0,tamper,physical_tamper,attack,human
635,218,23317,443,0,2.82,457,0,2.9128,0.7197,0.0,0,0,0,0.18,0.0,77.305,0,network,firmware_check,normal,benign
554,183,39822,443,0,5.6,507,0,3.0273,0.9152,0.0,0,0,0,0.18,0.0,32.6786,0,network,firmware_check,normal,benign
206,863,39361,443,1,14.27,167,0,0.2387,0.8107,0.0701,0,0,0,0.18,0.0,60.4765,0,network,low_and_slow_probe,attack,apt
204,95,62716,1883,0,3.99,61,0,2.1474,0.299,0.0,1,0,0,0.52,0.0,23.8095,1,mesh_alert,mesh_status,normal,benign
287,106,31463,443,0,8.25,127,0,2.7075,0.4425,0.0,0,0,0,0.18,0.0,12.8485,0,heartbeat,heartbeat,normal,benign
467,142,38387,443,0,14.59,312,0,3.2887,0.6681,0.0,0,0,0,0.18,0.0,9.7327,0,network,telemetry_upload,normal,benign
425,139,47389,8080,0,18.51,248,0,3.0576,0.5835,0.0,0,0,0,0.28,0.0,7.5095,0,network,telemetry_upload,normal,benign
913,99,64730,22,9,92.37,734,4,9.2222,0.8039,0.0974,1,1,1,0.86,1.333,1.0718,0,tamper,physical_tamper,attack,human
547,117,51304,3389,8,110.88,584,1,4.6752,1.0676,0.0722,1,1,1,0.96,0.333,1.0552,0,tamper,physical_tamper,attack,human
800,71,64541,3389,12,106.47,324,1,11.2676,0.405,0.1127,1,1,1,0.96,0.333,0.6669,0,tamper,physical_tamper,attack,human
471,200,40120,8080,0,15.35,373,0,2.355,0.7919,0.0,0,0,0,0.28,0.0,13.0293,0,network,telemetry_upload,normal,benign
265,74,47092,1883,0,7.67,76,0,3.5811,0.2868,0.0,1,0,0,0.52,0.0,9.648,1,mesh_alert,mesh_status,normal,benign
557,253,50493,443,0,3.19,402,0,2.2016,0.7217,0.0,0,0,0,0.18,0.0,79.3103,0,network,firmware_check,normal,benign
251,116,41497,1883,0,8.43,128,0,2.1638,0.51,0.0,1,0,0,0.52,0.0,13.7604,0,heartbeat,heartbeat,normal,benign
453,218,56944,443,0,3.03,415,0,2.078,0.9161,0.0,0,0,0,0.18,0.0,71.9472,0,network,firmware_check,normal,benign
267,114,38781,1883,0,4.4,105,0,2.3421,0.3933,0.0,1,0,0,0.52,0.0,25.9091,1,mesh_alert,mesh_status,normal,benign
760,187,32549,443,0,1.31,458,0,4.0642,0.6026,0.0,0,0,0,0.18,0.0,142.7481,0,network,firmware_check,normal,benign
904,20,36874,443,0,181.66,608,0,45.2,0.6726,0.0,0,0,1,0.18,0.0,0.1101,0,network,request_flood,attack,bot
273,60,52181,1883,0,4.28,82,0,4.55,0.3004,0.0,1,0,0,0.52,0.0,14.0187,1,mesh_alert,mesh_status,normal,benign
284,98,31934,1883,0,4.9,125,0,2.898,0.4401,0.0,1,0,0,0.52,0.0,20.0,0,heartbeat,heartbeat,normal,benign
236,99,43749,1883,0,4.96,99,0,2.3838,0.4195,0.0,1,0,0,0.52,0.0,19.9597,0,heartbeat,heartbeat,normal,benign
256,253,62654,1883,3,66.05,194,0,1.0119,0.7578,0.0454,1,0,0,0.52,0.0,3.8304,1,mesh_alert,mesh_pivot_alert,attack,apt
434,160,31986,443,0,12.5,228,0,2.7125,0.5253,0.0,0,0,0,0.18,0.0,12.8,0,network,telemetry_upload,normal,benign
374,224,25801,443,0,10.56,118,0,1.6696,0.3155,0.0,0,0,0,0.18,0.0,21.2121,0,status,dashboard_poll,normal,benign
432,241,29095,443,0,3.76,311,0,1.7925,0.7199,0.0,0,0,0,0.18,0.0,64.0957,0,network,firmware_check,normal,benign
155,8,53092,21,2,183.37,53,0,19.375,0.3419,0.0109,1,0,1,0.75,0.0,0.0436,0,network,port_scan,attack,bot
535,261,57095,443,0,3.08,435,0,2.0498,0.8131,0.0,0,0,0,0.18,0.0,84.7403,0,network,firmware_check,normal,benign
439,150,33063,443,0,20.62,268,0,2.9267,0.6105,0.0,0,0,0,0.18,0.0,7.2745,0,network,telemetry_upload,normal,benign
306,100,56176,1883,0,5.01,120,0,3.06,0.3922,0.0,1,0,0,0.52,0.0,19.9601,0,heartbeat,heartbeat,normal,benign
335,209,40608,443,0,10.87,149,0,1.6029,0.4448,0.0,0,0,0,0.18,0.0,19.2272,0,status,dashboard_poll,normal,benign
369,151,35290,443,0,15.34,168,0,2.4437,0.4553,0.0,0,0,0,0.18,0.0,9.8435,0,network,telemetry_upload,normal,benign
190,67,38964,3389,10,50.66,136,0,2.8358,0.7158,0.1974,1,0,0,0.96,0.0,1.3225,0,network,credential_stuffing,attack,human
421,155,54389,443,0,10.07,218,0,2.7161,0.5178,0.0,0,0,0,0.18,0.0,15.3923,0,status,dashboard_poll,normal,benign
142,27,37200,22,1,109.08,38,0,5.2593,0.2676,0.0092,1,0,1,0.86,0.0,0.2475,0,network,port_scan,attack,bot
232,95,26322,1883,0,6.17,85,0,2.4421,0.3664,0.0,1,0,0,0.52,0.0,15.3971,0,heartbeat,heartbeat,normal,benign
146,23,61139,1883,2,170.06,46,0,6.3478,0.3151,0.0118,1,0,1,0.52,0.0,0.1352,0,network,port_scan,attack,bot
594,304,61057,443,0,3.84,404,0,1.9539,0.6801,0.0,0,0,0,0.18,0.0,79.1667,0,network,firmware_check,normal,benign
584,104,29126,1883,0,11.5,454,0,5.6154,0.7774,0.0,1,0,0,0.52,0.0,9.0435,0,network,telemetry_upload,normal,benign
217,57,51770,1883,0,6.52,79,0,3.807,0.3641,0.0,1,0,0,0.52,0.0,8.7423,1,mesh_alert,mesh_status,normal,benign
320,183,59442,1883,3,28.34,208,0,1.7486,0.65,0.1059,1,0,0,0.52,0.0,6.4573,1,mesh_alert,mesh_pivot_alert,attack,apt
478,207,34404,443,0,3.64,373,0,2.3092,0.7803,0.0,0,0,0,0.18,0.0,56.8681,0,network,firmware_check,normal,benign
206,106,40151,443,0,7.16,74,0,1.9434,0.3592,0.0,0,0,0,0.18,0.0,14.8045,0,heartbeat,heartbeat,normal,benign
202,945,40120,443,4,15.37,131,0,0.2138,0.6485,0.2602,0,0,0,0.18,0.0,61.4834,0,network,low_and_slow_probe,attack,apt
158,37,32365,53,1,176.08,40,0,4.2703,0.2532,0.0057,0,0,1,0.12,0.0,0.2101,0,network,port_scan,attack,bot
302,100,27041,80,0,10.23,123,0,3.02,0.4073,0.0,0,0,0,0.2,0.0,9.7752,0,status,dashboard_poll,normal,benign
270,111,52141,443,0,8.55,117,0,2.4324,0.4333,0.0,0,0,0,0.18,0.0,12.9825,0,heartbeat,heartbeat,normal,benign
236,111,39483,1883,0,4.93,83,0,2.1261,0.3517,0.0,1,0,0,0.52,0.0,22.5152,0,heartbeat,heartbeat,normal,benign
407,198,34231,443,0,11.33,127,0,2.0556,0.312,0.0,0,0,0,0.18,0.0,17.4757,0,status,dashboard_poll,normal,benign
502,105,46962,1883,0,10.42,357,0,4.781,0.7112,0.0,1,0,0,0.52,0.0,10.0768,0,network,telemetry_upload,normal,benign
231,62,61088,1883,0,6.34,77,0,3.7258,0.3333,0.0,1,0,0,0.52,0.0,9.7792,1,mesh_alert,mesh_status,normal,benign
1266,20,43648,8080,0,208.37,700,0,63.3,0.5529,0.0,0,0,1,0.28,0.0,0.096,0,network,request_flood,attack,bot
254,153,54141,8080,5,47.92,210,0,1.6601,0.8268,0.1043,0,0,0,0.28,0.0,3.1928,1,mesh_alert,mesh_pivot_alert,attack,apt
318,137,54138,80,0,10.91,118,0,2.3212,0.3711,0.0,0,0,0,0.2,0.0,12.5573,0,status,dashboard_poll,normal,benign
443,165,47149,443,0,3.78,357,0,2.6848,0.8059,0.0,0,0,0,0.18,0.0,43.6508,0,network,firmware_check,normal,benign
181,103,45466,1883,0,5.58,58,0,1.7573,0.3204,0.0,1,0,0,0.52,0.0,18.4588,1,mesh_alert,mesh_status,normal,benign
243,108,27590,1883,0,12,94,0,2.25,0.3868,0.0,1,0,0,0.52,0.0,9.0,0,heartbeat,heartbeat,normal,benign
550,230,26149,443,0,5.33,459,0,2.3913,0.8345,0.0,0,0,0,0.18,0.0,43.152,0,network,firmware_check,normal,benign
100,13,56097,21,1,138.99,90,0,7.6923,0.9,0.0072,1,0,1,0.75,0.0,0.0935,0,network,port_scan,attack,bot
322,212,40482,443,0,8.1,133,0,1.5189,0.413,0.0,0,0,0,0.18,0.0,26.1728,0,status,dashboard_poll,normal,benign
211,93,43685,1883,0,3.46,93,0,2.2688,0.4408,0.0,1,0,0,0.52,0.0,26.8786,1,mesh_alert,mesh_status,normal,benign
453,147,44304,443,0,12.72,305,0,3.0816,0.6733,0.0,0,0,0,0.18,0.0,11.5566,0,network,telemetry_upload,normal,benign
232,62,54495,1883,0,3.85,85,0,3.7419,0.3664,0.0,1,0,0,0.52,0.0,16.1039,1,mesh_alert,mesh_status,normal,benign
180,104,50555,1883,0,6.02,59,0,1.7308,0.3278,0.0,1,0,0,0.52,0.0,17.2757,1,mesh_alert,mesh_status,normal,benign
660,212,24997,443,0,2.91,537,0,3.1132,0.8136,0.0,0,0,0,0.18,0.0,72.8522,0,network,firmware_check,normal,benign
210,140,45977,443,18,91.08,335,0,1.5,1.5,0.1976,0,0,1,0.18,0.0,1.5371,0,network,credential_stuffing,attack,human
220,80,33216,1883,0,6.28,78,0,2.75,0.3545,0.0,1,0,0,0.52,0.0,12.7389,1,mesh_alert,mesh_status,normal,benign
436,152,22915,8080,0,15.18,262,0,2.8684,0.6009,0.0,0,0,0,0.28,0.0,10.0132,0,network,telemetry_upload,normal,benign
329,145,37018,443,0,8.73,114,0,2.269,0.3465,0.0,0,0,0,0.18,0.0,16.6094,0,status,dashboard_poll,normal,benign
429,128,30812,8080,0,12.95,317,0,3.3516,0.7389,0.0,0,0,0,0.28,0.0,9.8842,0,network,telemetry_upload,normal,benign
308,106,32071,443,0,6.34,129,0,2.9057,0.4188,0.0,0,0,0,0.18,0.0,16.7192,0,heartbeat,heartbeat,normal,benign
1075,21,45627,1883,2,418.1,826,0,51.1905,0.7684,0.0048,1,0,1,0.52,0.0,0.0502,0,network,request_flood,attack,bot
209,103,30084,1883,0,9.06,53,0,2.0291,0.2536,0.0,1,0,0,0.52,0.0,11.3687,1,mesh_alert,mesh_status,normal,benign
239,91,33561,1883,0,6.9,71,0,2.6264,0.2971,0.0,1,0,0,0.52,0.0,13.1884,1,mesh_alert,mesh_status,normal,benign
243,125,36572,1883,0,7.0,80,0,1.944,0.3292,0.0,1,0,0,0.52,0.0,17.8571,1,mesh_alert,mesh_status,normal,benign
288,169,57039,80,0,11.6,159,0,1.7041,0.5521,0.0,0,0,0,0.2,0.0,14.569,0,status,dashboard_poll,normal,benign
244,106,29102,443,0,4.68,120,0,2.3019,0.4918,0.0,0,0,0,0.18,0.0,22.6496,0,heartbeat,heartbeat,normal,benign
221,40,56401,1883,0,8.29,82,0,5.525,0.371,0.0,1,0,0,0.52,0.0,4.8251,1,mesh_alert,mesh_status,normal,benign
382,208,37091,443,22,81.67,277,0,1.8365,0.7251,0.2694,0,0,0,0.18,0.0,2.5468,0,network,credential_stuffing,attack,human
334,252,30331,443,0,3.75,248,0,1.3254,0.7425,0.0,0,0,0,0.18,0.0,67.2,0,network,firmware_check,normal,benign
402,252,61695,443,0,5.05,320,0,1.5952,0.796,0.0,0,0,0,0.18,0.0,49.901,0,network,firmware_check,normal,benign
349,90,31382,443,0,8.21,159,0,3.8778,0.4556,0.0,0,0,0,0.18,0.0,10.9622,0,heartbeat,heartbeat,normal,benign
371,204,48902,443,0,7.72,189,0,1.8186,0.5094,0.0,0,0,0,0.18,0.0,26.4249,0,status,dashboard_poll,normal,benign
376,180,61422,443,0,10.04,179,0,2.0889,0.4761,0.0,0,0,0,0.18,0.0,17.9283,0,status,dashboard_poll,normal,benign
390,168,29629,443,0,8.85,197,0,2.3214,0.5051,0.0,0,0,0,0.18,0.0,18.9831,0,status,dashboard_poll,normal,benign
204,143,32381,1883,3,33.32,125,0,1.4266,0.6127,0.09,1,0,0,0.52,0.0,4.2917,1,mesh_alert,mesh_pivot_alert,attack,apt
496,159,32332,443,0,17.62,373,0,3.1195,0.752,0.0,0,0,0,0.18,0.0,9.0238,0,network,telemetry_upload,normal,benign
457,180,61261,8080,0,22.93,335,0,2.5389,0.733,0.0,0,0,0,0.28,0.0,7.85,0,network,telemetry_upload,normal,benign
508,190,45206,443,0,13.85,404,0,2.6737,0.7953,0.0,0,0,0,0.18,0.0,13.7184,0,network,telemetry_upload,normal,benign
409,168,27188,80,0,13.36,227,0,2.4345,0.555,0.0,0,0,0,0.2,0.0,12.5749,0,status,dashboard_poll,normal,benign
113,40,54157,25,2,85.47,28,0,2.825,0.2478,0.0234,1,0,0,0.12,0.0,0.468,0,network,port_scan,attack,bot
158,11,63211,139,2,134.39,71,0,14.3636,0.4494,0.0149,0,0,1,0.12,0.0,0.0819,0,network,port_scan,attack,bot
81,45,49400,3389,2,187.46,52,0,1.8,0.642,0.0107,1,0,1,0.96,0.0,0.2401,0,network,port_scan,attack,bot
904,13,35645,1883,0,347.44,1089,0,69.5385,1.2046,0.0,1,0,1,0.52,0.0,0.0374,0,network,request_flood,attack,bot
274,83,59218,1883,0,12,101,0,3.3012,0.3686,0.0,1,0,0,0.52,0.0,6.9167,0,heartbeat,heartbeat,normal,benign
821,171,49962,23,8,137.16,317,2,4.8012,0.3861,0.0583,1,1,1,0.92,0.667,1.2467,0,tamper,physical_tamper,attack,human
336,230,62555,1883,3,55.53,123,0,1.4609,0.3661,0.054,1,0,0,0.52,0.0,4.1419,1,mesh_alert,mesh_pivot_alert,attack,apt
228,99,55684,1883,0,5.76,92,0,2.303,0.4035,0.0,1,0,0,0.52,0.0,17.1875,1,mesh_alert,mesh_status,normal,benign
158,26,46735,53,1,150.59,88,0,6.0769,0.557,0.0066,0,0,1,0.12,0.0,0.1727,0,network,port_scan,attack,bot
260,98,48071,443,0,7.84,133,0,2.6531,0.5115,0.0,0,0,0,0.18,0.0,12.5,0,heartbeat,heartbeat,normal,benign
575,234,37363,443,0,3.6,526,0,2.4573,0.9148,0.0,0,0,0,0.18,0.0,65.0,0,network,firmware_check,normal,benign
346,166,27987,443,0,8.76,112,0,2.0843,0.3237,0.0,0,0,0,0.18,0.0,18.9498,0,status,dashboard_poll,normal,benign
469,223,36339,443,0,7.16,348,0,2.1031,0.742,0.0,0,0,0,0.18,0.0,31.1453,0,network,firmware_check,normal,benign
139,20,50529,443,2,114.61,22,0,6.95,0.1583,0.0175,0,0,1,0.18,0.0,0.1745,0,network,port_scan,attack,bot
219,77,49246,1883,0,5.08,55,0,2.8442,0.2511,0.0,1,0,0,0.52,0.0,15.1575,1,mesh_alert,mesh_status,normal,benign
202,240,32720,80,0,7.7,115,0,0.8417,0.5693,0.0,0,0,0,0.2,0.0,31.1688,0,status,dashboard_poll,normal,benign
499,160,35304,443,0,21.95,368,0,3.1187,0.7375,0.0,0,0,0,0.18,0.0,7.2893,0,network,telemetry_upload,normal,benign
955,144,61745,1883,11,148.5,636,2,6.6319,0.666,0.0741,1,1,1,0.52,0.667,0.9697,0,tamper,physical_tamper,attack,human
322,248,30509,443,0,7.7,145,0,1.2984,0.4503,0.0,0,0,0,0.18,0.0,32.2078,0,status,dashboard_poll,normal,benign
324,821,34093,22,2,18.0,99,0,0.3946,0.3056,0.1111,1,0,0,0.86,0.0,45.6111,0,network,low_and_slow_probe,attack,apt
247,67,50655,1883,0,7.16,71,0,3.6866,0.2874,0.0,1,0,0,0.52,0.0,9.3575,1,mesh_alert,mesh_status,normal,benign
452,232,55775,443,0,4.34,350,0,1.9483,0.7743,0.0,0,0,0,0.18,0.0,53.4562,0,network,firmware_check,normal,benign
196,102,62145,1883,0,4.54,70,0,1.9216,0.3571,0.0,1,0,0,0.52,0.0,22.467,1,mesh_alert,mesh_status,normal,benign
1390,7,54470,443,0,285.72,875,0,198.5714,0.6295,0.0,0,0,1,0.18,0.0,0.0245,0,network,request_flood,attack,bot
243,101,26793,1883,0,3.36,117,0,2.4059,0.4815,0.0,1,0,0,0.52,0.0,30.0595,0,heartbeat,heartbeat,normal,benign
